,player,player_followers,team,team_followers,celebrity,celebrity_followers,organization,organization_followers
2457,0,0,0,0,0,0,0,0
2458,0,0,0,0,0,0,0,0
2459,0,0,0,0,0,0,0,0
2460,0,0,0,0,0,0,0,0
2461,0,0,0,0,0,0,0,0
2462,0,0,0,0,0,0,0,0
2463,0,0,0,0,0,0,0,0
2464,0,0,0,0,0,0,0,0
2465,0,0,0,0,0,0,0,0
2466,0,0,0,0,0,0,0,0
2467,0,0,0,0,0,0,0,0
2468,0,0,0,0,0,0,0,0
2469,0,0,0,0,0,0,0,0
2470,0,0,0,0,0,0,0,0
2471,0,0,0,0,0,0,0,0
2472,0,0,0,0,0,0,0,0
2473,0,0,0,0,0,0,0,0
2474,0,0,0,0,0,0,0,0
2475,0,0,0,0,0,0,0,0
2476,0,0,0,0,0,0,0,0
2477,0,0,0,0,0,0,0,0
2478,0,0,0,0,0,0,0,0
2479,0,0,0,0,0,0,0,0
2480,0,0,0,0,0,0,0,0
2481,0,0,0,0,0,0,0,0
2482,0,0,0,0,0,0,0,0
2483,0,0,0,0,0,0,0,0
2484,0,0,0,0,0,0,0,0
2485,0,0,0,0,0,0,0,0
2486,0,0,0,0,0,0,0,0
2487,0,0,0,0,0,0,0,0
2488,0,0,0,0,0,0,0,0
2489,0,0,0,0,0,0,0,0
2490,0,0,0,0,0,0,0,0
2491,0,0,0,0,0,0,0,0
2492,0,0,0,0,0,0,0,0
2493,0,0,0,0,0,0,0,0
2494,0,0,0,0,0,0,0,0
2495,0,0,0,0,0,0,0,0
2496,0,0,0,0,0,0,0,0
2497,0,0,0,0,0,0,0,0
2498,0,0,0,0,0,0,0,0
2499,0,0,0,0,0,0,0,0
2500,0,0,0,0,0,0,0,0
2501,0,0,0,0,0,0,0,0
2502,0,0,0,0,0,0,0,0
2503,0,0,0,0,0,0,0,0
2504,0,0,0,0,0,0,0,0
2505,0,0,0,0,0,0,0,0
2506,0,0,0,0,0,0,0,0
2507,0,0,0,0,0,0,0,0
2508,0,0,0,0,0,0,0,0
2509,0,0,0,0,0,0,0,0
2510,0,0,0,0,0,0,0,0
2511,0,0,0,0,0,0,0,0
2512,0,0,0,0,0,0,0,0
2513,0,0,0,0,0,0,0,0
2514,0,0,0,0,0,0,0,0
2515,0,0,0,0,0,0,0,0
2516,0,0,0,0,0,0,0,0
2517,0,0,0,0,0,0,0,0
2518,0,0,0,0,0,0,0,0
2519,0,0,0,0,0,0,0,0
2520,0,0,0,0,0,0,0,0
2521,0,0,0,0,0,0,0,0
2522,0,0,0,0,0,0,0,0
2523,0,0,0,0,0,0,0,0
2524,0,0,0,0,0,0,0,0
2525,0,0,0,0,0,0,0,0
2526,0,0,0,0,0,0,0,0
2527,0,0,0,0,0,0,0,0
2528,0,0,0,0,0,0,0,0
2529,0,0,0,0,0,0,0,0
2530,0,0,0,0,0,0,0,0
2531,0,0,0,0,0,0,0,0
2532,0,0,0,0,0,0,0,0
2533,0,0,0,0,0,0,0,0
2534,0,0,0,0,0,0,0,0
2535,0,0,0,0,0,0,0,0
2536,0,0,0,0,0,0,0,0
2537,0,0,0,0,0,0,0,0
2538,0,0,0,0,0,0,0,0
2539,0,0,0,0,0,0,0,0
2540,0,0,0,0,0,0,0,0
2541,0,0,2,11972909,2,29186039,0,0
2542,1,2740749,0,0,0,0,0,0
2543,0,0,0,0,0,0,0,0
2544,1,2740749,0,0,0,0,0,0
2545,0,0,0,0,0,0,0,0
2546,1,2380157,1,827426,0,0,0,0
2547,1,1883652,1,4471280,0,0,0,0
2548,2,3799170,0,0,0,0,0,0
2549,2,4447235,0,0,0,0,0,0
2550,2,64244821,2,11972909,0,0,2,8626996
2551,2,64244821,2,11972909,0,0,1,5300687
2552,2,64244821,0,0,1,2251107,0,0
2553,2,50415662,1,8530153,0,0,0,0
2554,0,0,0,0,0,0,0,0
2555,2,64244821,0,0,0,0,0,0
2556,0,0,4,7062087,0,0,0,0
2557,2,619397,0,0,0,0,0,0
2558,1,2485747,1,2707553,0,0,0,0
2559,0,0,0,0,0,0,1,5300687
2560,0,0,2,4868457,0,0,1,5300687
2561,0,0,4,30558050,0,0,0,0
2562,1,2740749,1,1256103,0,0,0,0
2563,2,14195529,0,0,0,0,0,0
2564,0,0,0,0,0,0,0,0
2565,1,14038286,1,3442756,0,0,0,0
2566,1,205987,0,0,0,0,0,0
2567,2,7252806,1,1494041,0,0,0,0
2568,1,70315,0,0,0,0,0,0
2569,1,50206535,1,8530153,0,0,0,0
2570,1,14038286,1,3442756,0,0,0,0
2571,1,498120,0,0,0,0,0,0
2572,1,99580,1,2120305,0,0,0,0
2573,1,347843,0,0,0,0,0,0
2574,1,3206921,0,0,0,0,0,0
2575,1,50206535,0,0,0,0,0,0
2576,1,2740749,1,1256103,0,0,0,0
2577,1,347843,0,0,0,0,0,0
2578,2,1256902,0,0,0,0,0,0
2579,0,0,0,0,0,0,0,0
2580,1,26103628,0,0,0,0,0,0
2581,1,5440657,0,0,0,0,0,0
2582,1,26103628,0,0,0,0,0,0
2583,1,205987,0,0,0,0,0,0
2584,1,156928,1,4471280,0,0,0,0
2585,0,0,0,0,0,0,0,0
2586,0,0,2,14352344,0,0,0,0
2587,2,56838309,0,0,0,0,0,0
2588,0,0,0,0,0,0,0,0
2589,2,1068343,0,0,0,0,1,3046630
2590,1,2968380,0,0,0,0,0,0
2591,1,5440657,1,12381456,0,0,1,3046630
2592,1,464583,1,1049132,0,0,0,0
2593,1,4313186,0,0,0,0,0,0
2594,1,3614181,2,2906331,0,0,0,0
2595,0,0,0,0,0,0,0,0
2596,1,2380157,0,0,0,0,0,0
2597,0,0,3,6583855,0,0,0,0
2598,2,236051,0,0,0,0,0,0
2599,1,12893889,1,4262388,0,0,0,0
2600,2,12210652,0,0,0,0,1,4003926
2601,0,0,0,0,0,0,1,4003926
2602,1,464459,1,2120305,0,0,1,4003926
2603,1,9048846,1,3766630,0,0,1,4003926
2604,1,224298,0,0,0,0,1,766280
2605,1,2380157,1,827426,0,0,1,4003926
2606,1,5440657,0,0,0,0,0,0
2607,1,5440657,1,1970888,0,0,0,0
2608,1,50206535,1,8530153,0,0,0,0
2609,0,0,0,0,0,0,0,0
2610,1,50206535,0,0,0,0,0,0
2611,1,6631774,1,8530153,0,0,0,0
2612,1,7931639,1,4289701,0,0,0,0
2613,0,0,0,0,0,0,0,0
2614,1,7931639,1,4289701,0,0,0,0
2615,2,21317904,0,0,0,0,0,0
2616,1,26103628,1,12381456,0,0,0,0
2617,1,984590,0,0,0,0,0,0
2618,1,13386265,1,4289701,0,0,0,0
2619,2,1256902,0,0,0,0,0,0
2620,1,13386265,0,0,0,0,0,0
2621,0,0,2,4891278,1,667676,1,338625
2622,1,5440657,0,0,0,0,0,0
2623,2,8612981,0,0,0,0,0,0
2624,1,225824,1,7255738,0,0,0,0
2625,1,50206535,1,8530153,0,0,0,0
2626,0,0,0,0,0,0,0,0
2627,1,1535923,2,4891278,0,0,0,0
2628,1,3616850,1,1993709,0,0,0,0
2629,0,0,5,5724804,0,0,0,0
2630,1,2740749,1,1256103,0,0,0,0
2631,1,721488,1,827426,0,0,0,0
2632,1,205987,0,0,0,0,0,0
2633,1,389179,0,0,0,0,0,0
2634,2,2040580,0,0,0,0,0,0
2635,0,0,0,0,0,0,0,0
2636,0,0,0,0,0,0,0,0
2637,1,1535923,2,4891278,0,0,0,0
2638,1,1535923,0,0,0,0,0,0
2639,1,1535923,1,2897569,0,0,0,0
2640,0,0,0,0,0,0,0,0
2641,0,0,0,0,0,0,0,0
2642,0,0,1,7255738,0,0,0,0
2643,1,143805,0,0,0,0,0,0
2644,0,0,0,0,0,0,0,0
2645,1,347843,0,0,0,0,0,0
2646,0,0,0,0,0,0,0,0
2647,1,531137,0,0,0,0,0,0
2648,2,14754564,0,0,0,0,0,0
2649,2,14408852,0,0,0,0,0,0
2650,1,363465,1,2196646,0,0,0,0
2651,1,5440657,1,1970888,0,0,0,0
2652,1,2740749,1,1256103,0,0,0,0
2653,1,7931639,1,4289701,0,0,1,5300687
2654,0,0,0,0,0,0,0,0
2655,0,0,0,0,0,0,2,3354934
2656,0,0,0,0,0,0,0,0
2657,1,858772,1,1256103,0,0,0,0
2658,2,14741193,0,0,0,0,0,0
2659,1,3727057,0,0,0,0,0,0
2660,1,4299795,0,0,0,0,0,0
2661,1,464583,1,1049132,0,0,0,0
2662,2,707255,0,0,0,0,0,0
2663,1,1228500,0,0,0,0,0,0
2664,2,50415662,0,0,0,0,0,0
2665,2,51515561,0,0,0,0,0,0
2666,0,0,0,0,0,0,0,0
2667,1,567741,1,1154402,0,0,0,0
2668,1,1509247,1,4262388,0,0,0,0
2669,0,0,0,0,0,0,0,0
2670,0,0,0,0,0,0,0,0
2671,2,778637,1,2120305,0,0,0,0
2672,0,0,0,0,0,0,0,0
2673,0,0,0,0,1,5946,2,30182382
2674,0,0,2,5094215,0,0,0,0
2675,2,889886,0,0,0,0,0,0
2676,0,0,0,0,0,0,0,0
2677,1,9830495,0,0,0,0,0,0
2678,3,58147335,0,0,0,0,0,0
2679,1,196015,1,1494041,0,0,0,0
2680,1,2740749,0,0,0,0,0,0
2681,1,2424725,0,0,0,0,0,0
2682,2,17765343,0,0,0,0,0,0
2683,0,0,0,0,0,0,0,0
2684,0,0,0,0,0,0,0,0
2685,1,2740749,1,1256103,0,0,0,0
2686,1,126043,0,0,0,0,0,0
2687,1,12893889,1,4262388,0,0,0,0
2688,1,14038286,0,0,0,0,0,0
2689,2,13037781,0,0,0,0,0,0
2690,1,287622,1,1049132,0,0,0,0
2691,1,9048846,1,3766630,0,0,1,3046630
2692,1,9830495,0,0,0,0,0,0
2693,0,0,1,3766630,0,0,0,0
2694,0,0,0,0,0,0,0,0
2695,0,0,0,0,0,0,0,0
2696,0,0,3,13624368,0,0,0,0
2697,1,50206535,1,8530153,0,0,0,0
2698,2,1894874,0,0,0,0,1,4003926
2699,1,11194105,1,2897569,0,0,0,0
2700,1,11194105,1,12381456,0,0,0,0
2701,0,0,0,0,0,0,0,0
2702,2,51515561,0,0,0,0,0,0
2703,1,11194105,0,0,0,0,1,4003926
2704,1,11194105,0,0,0,0,1,4003926
2705,0,0,1,2897569,0,0,1,4003926
2706,1,1302383,0,0,0,0,1,4003926
2707,2,26120319,0,0,0,0,0,0
2708,1,892057,1,2196646,0,0,1,4003926
2709,0,0,2,15279025,0,0,1,4003926
2710,0,0,0,0,0,0,1,4003926
2711,2,2067060,0,0,0,0,1,4003926
2712,1,5440657,1,1970888,0,0,0,0
2713,0,0,0,0,0,0,0,0
2714,1,6072679,1,1494041,0,0,1,5300687
2715,1,9830495,1,3766630,0,0,0,0
2716,1,70315,1,1558949,0,0,0,0
2717,1,13386265,1,4289701,0,0,0,0
2718,1,2740749,0,0,0,0,0,0
2719,1,2740749,1,1256103,0,0,0,0
2720,1,5440657,0,0,0,0,0,0
2721,1,2740749,0,0,0,0,0,0
2722,1,3616850,0,0,0,0,1,5300687
2723,0,0,1,1040339,0,0,0,0
2724,1,3616850,0,0,0,0,1,5300687
2725,1,632448,1,908234,0,0,1,5300687
2726,0,0,5,7401483,0,0,0,0
2727,0,0,5,7401483,0,0,0,0
2728,1,1309026,1,8530153,0,0,0,0
2729,0,0,0,0,0,0,0,0
2730,1,28291,1,1578639,0,0,0,0
2731,1,50206535,1,8530153,0,0,1,5300687
2732,1,14038286,0,0,0,0,0,0
2733,1,71078,1,972314,0,0,1,5300687
2734,2,1556216,0,0,0,0,0,0
2735,0,0,2,9502467,0,0,1,5300687
2736,0,0,1,8530153,0,0,0,0
2737,2,1901928,0,0,0,0,0,0
2738,0,0,0,0,0,0,0,0
2739,1,50206535,2,9502467,0,0,1,5300687
2740,1,1945554,1,1494041,0,0,0,0
2741,0,0,1,1494041,0,0,0,0
2742,1,9830495,0,0,0,0,0,0
2743,0,0,0,0,0,0,0,0
2744,1,11194105,1,12381456,0,0,0,0
2745,1,11194105,0,0,0,0,0,0
2746,0,0,2,4847951,0,0,0,0
2747,1,373672,1,2707553,0,0,0,0
2748,1,9830495,0,0,0,0,1,5300687
2749,1,96373,0,0,0,0,0,0
2750,1,4280927,0,0,0,0,1,5300687
2751,1,199764,0,0,0,0,0,0
2752,1,9830495,0,0,0,0,0,0
2753,1,530546,0,0,0,0,0,0
2754,0,0,2,4847951,0,0,1,5300687
2755,0,0,0,0,0,0,0,0
2756,0,0,0,0,0,0,0,0
2757,0,0,1,2897569,0,0,0,0
2758,2,281520,1,1040339,0,0,0,0
2759,1,4313186,1,1993709,0,0,0,0
2760,1,3616850,0,0,0,0,0,0
2761,2,1641006,0,0,0,0,0,0
2762,1,14038286,1,3442756,0,0,0,0
2763,1,0,1,1239706,0,0,0,0
2764,1,1514963,1,1040339,0,0,0,0
2765,1,984590,0,0,0,0,0,0
2766,1,50206535,0,0,0,0,0,0
2767,1,50206535,1,8530153,0,0,0,0
2768,0,0,0,0,0,0,0,0
2769,0,0,0,0,0,0,0,0
2770,0,0,0,0,0,0,0,0
2771,1,6654902,1,12381456,0,0,0,0
2772,1,2485747,0,0,0,0,0,0
2773,1,13386265,1,4289701,0,0,0,0
2774,1,748578,1,7255738,0,0,0,0
2775,1,5440657,0,0,0,0,0,0
2776,1,139647,1,4289701,0,0,0,0
2777,0,0,0,0,0,0,0,0
2778,0,0,0,0,0,0,0,0
2779,0,0,0,0,0,0,0,0
2780,0,0,0,0,0,0,0,0
2781,1,50206535,1,8530153,0,0,0,0
2782,1,50206535,0,0,0,0,0,0
2783,1,11194105,0,0,0,0,0,0
2784,1,167386,0,0,0,0,0,0
2785,0,0,1,1098403,0,0,0,0
2786,1,2044350,0,0,0,0,0,0
2787,1,5440657,0,0,0,0,0,0
2788,0,0,0,0,0,0,0,0
2789,2,598336,0,0,0,0,0,0
2790,2,3911667,0,0,0,0,0,0
2791,1,14447,0,0,0,0,0,0
2792,1,9048846,0,0,0,0,0,0
2793,1,104976,1,1578639,0,0,0,0
2794,1,14038286,0,0,0,0,0,0
2795,1,616471,0,0,0,0,0,0
2796,2,13525912,1,4289701,0,0,0,0
2797,0,0,2,3810191,0,0,0,0
2798,1,403581,0,0,0,0,0,0
2799,0,0,0,0,0,0,0,0
2800,0,0,0,0,0,0,0,0
2801,0,0,0,0,0,0,0,0
2802,1,7931639,0,0,0,0,2,13137205
2803,0,0,0,0,0,0,0,0
2804,0,0,0,0,0,0,0,0
2805,2,13444676,1,3766630,0,0,0,0
2806,0,0,0,0,0,0,0,0
2807,1,13386265,1,4289701,0,0,0,0
2808,0,0,1,2707553,0,0,0,0
2809,1,850476,1,1256103,0,0,0,0
2810,1,516050,0,0,0,0,0,0
2811,1,2446077,0,0,0,0,0,0
2812,1,50206535,1,8530153,0,0,0,0
2813,2,53257127,0,0,0,0,0,0
2814,0,0,1,8530153,0,0,0,0
2815,0,0,0,0,0,0,0,0
2816,0,0,0,0,0,0,0,0
2817,0,0,0,0,0,0,0,0
2818,0,0,1,1040339,0,0,1,3326309
2819,1,1535923,1,2897569,0,0,0,0
2820,0,0,0,0,0,0,0,0
2821,1,50206535,1,8530153,0,0,0,0
2822,1,5440657,0,0,0,0,0,0
2823,1,12893889,1,4262388,0,0,0,0
2824,2,512631,1,1049132,0,0,0,0
2825,1,50206535,0,0,0,0,0,0
2826,1,3614181,0,0,0,0,0,0
2827,1,50206535,0,0,0,0,0,0
2828,0,0,0,0,0,0,0,0
2829,0,0,0,0,0,0,0,0
2830,1,50206535,2,15785891,0,0,2,3047023
2831,1,50206535,0,0,0,0,0,0
2832,1,748578,1,7255738,0,0,0,0
2833,1,50206535,2,15785891,1,6590,2,3252681
2834,1,14038286,0,0,0,0,0,0
2835,1,14038286,1,3442756,0,0,0,0
2836,1,832708,1,2897569,0,0,0,0
2837,0,0,0,0,0,0,0,0
2838,1,0,1,2120305,0,0,0,0
2839,1,147440,1,1494041,0,0,0,0
2840,0,0,1,1049132,0,0,0,0
2841,2,7252806,1,1494041,0,0,1,5300687
2842,1,224298,1,2120305,0,0,1,5300687
2843,0,0,1,1334514,0,0,1,5300687
2844,1,592491,0,0,0,0,0,0
2845,0,0,3,4174422,0,0,0,0
2846,2,1098287,0,0,0,0,0,0
2847,1,769203,1,1334514,0,0,0,0
2848,1,1228500,1,1049132,0,0,0,0
2849,1,464583,1,1049132,0,0,0,0
2850,1,5440657,0,0,0,0,0,0
2851,1,5440657,0,0,0,0,0,0
2852,2,889886,0,0,0,0,0,0
2853,1,5440657,1,1970888,0,0,0,0
2854,1,2440167,0,0,0,0,1,5300687
2855,1,12893889,0,0,1,17340,0,0
2856,1,1302383,2,5444103,0,0,1,5300687
2857,2,174191,0,0,0,0,0,0
2858,0,0,0,0,0,0,0,0
2859,0,0,2,4391610,0,0,0,0
2860,1,50206535,1,8530153,0,0,0,0
2861,0,0,0,0,0,0,0,0
2862,1,50206535,0,0,0,0,0,0
2863,1,50206535,1,8530153,0,0,0,0
2864,1,50206535,0,0,0,0,0,0
2865,2,112712,0,0,0,0,0,0
2866,1,6072679,0,0,0,0,0,0
2867,1,775286,1,2707553,0,0,0,0
2868,0,0,1,3442756,2,875890,0,0
2869,1,50206535,0,0,0,0,0,0
2870,0,0,0,0,0,0,0,0
2871,1,430642,0,0,0,0,0,0
2872,1,50206535,1,8530153,0,0,0,0
2873,0,0,2,11972909,2,26780233,0,0
2874,1,50206535,1,8530153,0,0,0,0
2875,0,0,0,0,0,0,0,0
2876,1,32690,0,0,0,0,0,0
2877,0,0,1,1558949,0,0,0,0
2878,0,0,0,0,1,208260,2,38997178
2879,0,0,2,3042841,0,0,0,0
2880,1,1228500,0,0,0,0,0,0
2881,0,0,0,0,0,0,0,0
2882,2,9323361,0,0,0,0,0,0
2883,1,1228500,0,0,0,0,0,0
2884,1,1228500,0,0,0,0,0,0
2885,1,34562,0,0,0,0,0,0
2886,1,12893889,0,0,0,0,0,0
2887,2,56838309,0,0,0,0,0,0
2888,1,12893889,1,4262388,0,0,0,0
2889,1,12893889,0,0,0,0,0,0
2890,1,2380157,0,0,0,0,0,0
2891,0,0,1,1578639,0,0,0,0
2892,3,12229831,0,0,0,0,0,0
2893,2,51515561,0,0,0,0,0,0
2894,2,4804882,2,5089814,0,0,1,5300687
2895,0,0,0,0,0,0,0,0
2896,0,0,0,0,0,0,1,185507
2897,0,0,0,0,0,0,0,0
2898,1,593912,1,1970888,0,0,0,0
2899,1,5440657,1,1970888,0,0,0,0
2900,1,5440657,1,1970888,0,0,0,0
2901,1,4313186,1,1993709,0,0,0,0
2902,1,12893889,0,0,0,0,0,0
2903,1,2446077,1,1558949,0,0,0,0
2904,2,3936320,0,0,0,0,0,0
2905,1,4313186,1,1993709,0,0,0,0
2906,1,531137,2,7159957,0,0,1,3046630
2907,1,1535923,1,2897569,1,1836,1,206051
2908,1,1883652,1,4471280,0,0,0,0
2909,1,5440657,0,0,0,0,1,585651
2910,1,2485747,0,0,0,0,0,0
2911,1,9048846,1,3766630,0,0,0,0
2912,1,139629,0,0,0,0,0,0
2913,1,1860675,0,0,0,0,0,0
2914,1,297486,1,3766630,0,0,1,4003926
2915,1,431083,2,4904199,0,0,1,4003926
2916,2,12231434,0,0,0,0,1,10243241
2917,1,2485747,3,7611752,0,0,1,4003926
2918,1,50206535,0,0,0,0,0,0
2919,1,9830495,2,16148086,0,0,1,4003926
2920,1,2446077,1,1558949,0,0,0,0
2921,1,7931639,1,4289701,0,0,0,0
2922,1,50206535,1,8530153,0,0,0,0
2923,1,50206535,0,0,0,0,0,0
2924,1,50206535,1,8530153,0,0,0,0
2925,1,2740749,0,0,0,0,0,0
2926,1,50206535,0,0,0,0,0,0
2927,0,0,3,13728088,0,0,0,0
2928,0,0,0,0,0,0,0,0
2929,1,198240,1,912622,0,0,0,0
2930,1,2740749,1,1256103,0,0,0,0
2931,0,0,1,908234,0,0,0,0
2932,1,3616850,0,0,0,0,0,0
2933,0,0,0,0,0,0,0,0
2934,1,555172,0,0,0,0,0,0
2935,1,1180127,1,1494041,0,0,0,0
2936,1,2740749,1,1256103,0,0,0,0
2937,1,50206535,2,10024194,0,0,0,0
2938,2,13947760,0,0,0,0,0,0
2939,1,1535923,0,0,0,0,0,0
2940,1,4313186,1,1993709,0,0,0,0
2941,2,7252806,2,10024194,0,0,1,3046630
2942,1,3727057,2,2893463,0,0,0,0
2943,0,0,3,23403824,0,0,0,0
2944,0,0,0,0,0,0,0,0
2945,0,0,2,8228052,0,0,0,0
2946,1,9048846,0,0,0,0,0,0
2947,1,748578,1,7255738,0,0,0,0
2948,1,4313186,1,1993709,0,0,0,0
2949,1,1514963,2,13421795,0,0,1,5300687
2950,0,0,0,0,0,0,0,0
2951,1,892057,2,14578102,0,0,0,0
2952,0,0,0,0,0,0,1,109405
2953,1,11194105,1,12381456,0,0,0,0
2954,1,1826089,0,0,0,0,0,0
2955,1,892057,0,0,0,0,0,0
2956,1,73352,1,12381456,0,0,0,0
2957,2,8480991,0,0,0,0,0,0
2958,1,11194105,1,12381456,0,0,0,0
2959,1,489918,0,0,0,0,0,0
2960,1,11194105,0,0,0,0,1,5300687
2961,0,0,0,0,0,0,0,0
2962,2,2931137,0,0,0,0,0,0
2963,1,150873,0,0,0,0,0,0
2964,1,328435,1,3442756,0,0,0,0
2965,2,2372045,0,0,0,0,0,0
2966,0,0,0,0,0,0,0,0
2967,1,13386265,0,0,0,0,0,0
2968,1,13386265,1,4289701,0,0,0,0
2969,1,9830495,1,3766630,0,0,0,0
2970,2,50523135,1,8530153,0,0,0,0
2971,1,50206535,0,0,0,0,0,0
2972,0,0,0,0,0,0,0,0
2973,1,316600,1,8530153,0,0,0,0
2974,0,0,0,0,0,0,0,0
2975,0,0,1,1970888,0,0,0,0
2976,2,53413456,0,0,0,0,0,0
2977,1,2424725,1,4262388,0,0,0,0
2978,2,56838309,0,0,0,0,0,0
2979,0,0,2,3614346,0,0,0,0
2980,0,0,0,0,0,0,0,0
2981,1,99580,1,2120305,0,0,0,0
2982,1,314178,1,2120305,0,0,0,0
2983,1,6072679,1,1494041,0,0,0,0
2984,0,0,0,0,0,0,0,0
2985,1,50206535,1,8530153,0,0,0,0
2986,2,10105010,0,0,0,0,0,0
2987,1,50206535,1,8530153,0,0,0,0
2988,1,1514963,1,1040339,0,0,0,0
2989,0,0,1,1040339,0,0,0,0
2990,1,287622,0,0,0,0,0,0
2991,0,0,0,0,0,0,0,0
2992,1,1883652,1,4471280,0,0,0,0
2993,0,0,0,0,0,0,0,0
2994,0,0,0,0,0,0,0,0
2995,1,567741,0,0,0,0,0,0
2996,1,766984,4,10631582,0,0,0,0
2997,0,0,1,4289701,0,0,0,0
2998,1,1883652,0,0,0,0,0,0
2999,1,3616850,0,0,0,0,0,0
3000,1,297486,1,3766630,0,0,0,0
3001,1,2193170,0,0,0,0,0,0
3002,1,1883652,1,4471280,0,0,0,0
3003,1,209263,0,0,0,0,0,0
3004,1,892057,1,2196646,0,0,0,0
3005,1,157243,1,2196646,1,7650,0,0
3006,1,5440657,0,0,0,0,0,0
3007,1,5440657,1,1970888,0,0,0,0
3008,1,464459,0,0,0,0,0,0
3009,2,814223,0,0,0,0,0,0
3010,0,0,2,15279025,0,0,0,0
3011,1,3616850,0,0,0,0,0,0
3012,0,0,0,0,0,0,0,0
3013,1,118384,1,1239706,0,0,0,0
3014,0,0,1,972314,0,0,0,0
3015,1,2446077,0,0,0,0,0,0
3016,1,0,0,0,0,0,0,0
3017,0,0,4,7304230,0,0,0,0
3018,1,28739,1,1081321,0,0,3,832720
3019,1,3614181,0,0,0,0,0,0
3020,1,1509247,1,4262388,0,0,1,3046630
3021,1,2193170,0,0,0,0,0,0
3022,1,4299795,1,1993709,0,0,0,0
3023,2,4428270,0,0,0,0,0,0
3024,1,1120019,0,0,0,0,0,0
3025,0,0,2,3042841,2,13937707,0,0
3026,1,1228500,2,3042841,0,0,1,5300687
3027,2,4804882,2,5089814,0,0,0,0
3028,0,0,0,0,0,0,0,0
3029,0,0,0,0,0,0,0,0
3030,0,0,4,12017018,0,0,0,0
3031,1,189165,0,0,0,0,0,0
3032,1,5440657,0,0,0,0,1,4003926
3033,1,12893889,1,4262388,0,0,0,0
3034,1,286218,1,4262388,0,0,0,0
3035,0,0,0,0,0,0,0,0
3036,2,16634762,2,14352344,0,0,1,4003926
3037,0,0,0,0,1,9007,1,206051
3038,3,36372711,0,0,0,0,0,0
3039,0,0,0,0,1,15440,1,206051
3040,0,0,0,0,0,0,0,0
3041,1,702907,1,3442756,0,0,0,0
3042,0,0,0,0,0,0,0,0
3043,1,2446077,0,0,0,0,0,0
3044,0,0,0,0,0,0,0,0
3045,1,2380157,0,0,0,0,0,0
3046,1,1514963,1,1040339,0,0,0,0
3047,1,120200,1,1578639,0,0,0,0
3048,1,984590,0,0,0,0,0,0
3049,1,702907,1,3442756,0,0,0,0
3050,1,3616850,0,0,0,0,0,0
3051,2,54519721,2,10089102,0,0,1,13165094
3052,1,1120019,1,912622,0,0,0,0
3053,1,1384326,0,0,0,0,1,146556
3054,1,1384326,2,3572348,0,0,0,0
3055,1,1384326,1,1578639,0,0,1,3046630
3056,1,3206921,1,8530153,0,0,1,3046630
3057,0,0,1,1993709,0,0,1,3046630
3058,1,1180127,1,1494041,0,0,0,0
3059,0,0,4,5038982,0,0,0,0
3060,1,1180127,0,0,0,0,0,0
3061,1,858772,0,0,0,0,0,0
3062,1,4280927,0,0,0,0,0,0
3063,0,0,0,0,0,0,0,0
3064,1,287622,0,0,0,0,0,0
3065,0,0,0,0,0,0,0,0
3066,0,0,0,0,0,0,0,0
3067,0,0,0,0,0,0,0,0
3068,1,26103628,1,12381456,0,0,0,0
3069,2,336118,0,0,0,0,0,0
3070,1,347843,1,972314,0,0,0,0
3071,0,0,1,3442756,0,0,0,0
3072,0,0,0,0,0,0,0,0
3073,0,0,1,4262388,0,0,0,0
3074,1,115367,1,908234,0,0,0,0
3075,1,9830495,0,0,0,0,0,0
3076,1,224298,1,2120305,0,0,0,0
3077,1,9830495,1,3766630,0,0,0,0
3078,2,11345458,0,0,0,0,0,0
3079,0,0,0,0,0,0,0,0
3080,0,0,0,0,0,0,0,0
3081,0,0,0,0,0,0,0,0
3082,1,284429,0,0,0,0,0,0
3083,1,2440167,0,0,0,0,0,0
3084,1,1535923,0,0,0,0,0,0
3085,0,0,0,0,0,0,0,0
3086,0,0,2,11427722,1,13400002,0,0
3087,1,2485747,0,0,0,0,0,0
3088,2,3873771,1,8530153,2,22161838,0,0
3089,1,5440657,1,1970888,0,0,0,0
3090,1,5440657,0,0,0,0,0,0
3091,0,0,0,0,0,0,0,0
3092,1,5440657,0,0,0,0,0,0
3093,0,0,2,3125290,0,0,0,0
3094,1,21875,1,2897569,0,0,2,830005
3095,0,0,0,0,0,0,0,0
3096,1,14038286,0,0,0,0,0,0
3097,1,2044350,0,0,0,0,0,0
3098,1,1514963,1,1040339,0,0,0,0
3099,0,0,0,0,0,0,0,0
3100,1,1384326,1,1578639,0,0,0,0
3101,1,140692,0,0,0,0,1,5300687
3102,1,9830495,0,0,0,0,0,0
3103,1,9830495,0,0,0,0,0,0
3104,1,1883652,2,8237910,0,0,0,0
3105,1,3616850,0,0,0,0,0,0
3106,0,0,2,3987418,0,0,0,0
3107,2,3461714,0,0,0,0,0,0
3108,1,9048846,1,3766630,0,0,0,0
3109,1,28291,1,1578639,0,0,0,0
3110,1,1384326,0,0,0,0,0,0
3111,1,26103628,2,13940405,0,0,0,0
3112,1,463314,1,827426,0,0,0,0
3113,1,13386265,0,0,0,0,0,0
3114,2,4858119,0,0,0,0,0,0
3115,1,9048846,0,0,0,0,0,0
3116,1,189165,0,0,0,0,0,0
3117,1,118384,0,0,0,0,0,0
3118,1,13386265,2,5371022,0,0,1,3046630
